mz	intensity	present	rsd	present_flag	rsd_flag	flags
132.101860099	6151.43359375	3	5.06938063918	1	1	1
133.033911788	2402.25427246	2	5.82445982363	1	1	1
133.034532547	8342.73876953	3	3.73392283621	1	1	1
133.049467795	2701.71801758	1	nan	0	0	0
133.06474847	3348.87524414	3	17.9819693409	1	1	1
133.084762442	1808.89007568	2	3.55990202064	1	1	1
133.085238944	7735.4601237	3	7.63800747281	1	1	1
133.085885943	28367.2701823	3	5.55482213099	1	1	1
133.100508301	4403.65820312	3	7.51237059116	1	1	1
133.101143666	18270.4420573	3	3.87134248098	1	1	1
133.976016681	1619.34411621	1	nan	0	0	0
134.03536144	1579.05090332	1	nan	0	0	0
134.044773954	1545.98950195	1	nan	0	0	0
134.081129547	1572.78955078	1	nan	0	0	0
134.089242414	1905.15445964	3	8.4541083113	1	1	1
134.096416428	1787.80480957	1	nan	0	0	0
134.104477945	2771.97973633	1	nan	0	0	0
134.117528717	2374.83422852	2	9.36827313502	1	1	1
134.985683122	1597.19250488	1	nan	0	0	0
134.986175715	4258.72688802	3	11.1557572616	1	1	1
134.986825883	15848.9778646	3	10.1903939441	1	1	1
134.995782455	3535.1879069	3	24.5500633623	1	0	0
134.996438762	13673.9205729	3	22.914220441	1	0	0
135.023190779	2357.13598633	3	26.5995280481	1	0	0
135.032068352	2172.38037109	1	nan	0	0	0
135.041620024	2702.49039714	3	13.6516838295	1	1	1
135.043381546	2289.88354492	3	25.9776205959	1	0	0
135.044024972	10357.5488281	3	4.84207973092	1	1	1
135.065144541	1687.66772461	1	nan	0	0	0
135.078858911	1759.63818359	1	nan	0	0	0
135.079255647	12547.1699219	3	9.69528379937	1	1	1
135.079766266	54141.9635417	3	11.0798312175	1	1	1
135.080389349	225112.0	3	14.2929851984	1	1	1
135.080974254	15082.3369141	3	14.7225699309	1	1	1
135.100388053	1982.33654785	3	17.6589839209	1	1	1
135.100886502	8030.73258464	3	10.4397206669	1	1	1
135.101525386	29769.2714844	3	1.58188212239	1	1	1
135.115659459	2168.55672201	3	1.90771624682	1	1	1
135.11613352	9104.54947917	3	17.215806442	1	1	1
135.11679186	34123.2851562	3	12.8629699535	1	1	1
135.117452715	1958.26647949	1	nan	0	0	0
136.02085461	4767.16162109	3	4.82680360754	1	1	1
136.021507149	17254.8736979	3	0.467264413926	1	1	1
136.046940907	1808.78552246	1	nan	0	0	0
136.047439688	5566.48502604	3	24.364408063	1	0	0
136.04809829	23274.5338542	3	13.4312694972	1	1	1
136.048648719	1810.54211426	1	nan	0	0	0
136.061729291	1944.39434814	2	14.345974727	1	1	1
136.072596846	2228.68823242	3	4.0356287848	1	1	1
136.07325133	8580.75097656	3	20.555801189	1	0	0
136.075695798	1935.96826172	2	6.52481561154	1	1	1
136.082610719	1757.42303467	2	11.1808974065	1	1	1
136.083090598	5384.99348958	3	10.8821047276	1	1	1
136.083763727	21984.3776042	3	15.9581983532	1	1	1
136.104877739	2075.35050456	3	18.3607999943	1	1	1
136.112022258	2364.24304199	2	12.0934718768	1	1	1
136.120132139	4136.62849935	3	27.1903858359	1	0	0
137.024871535	2343.7878418	1	nan	0	0	0
137.045758933	5763.1110026	3	15.3358809591	1	1	1
137.051457902	1517.06958008	1	nan	0	0	0
137.056088811	1528.23840332	1	nan	0	0	0
137.056590637	6056.79003906	3	21.1696441229	1	0	0
137.057266058	23673.3958333	3	14.0052445286	1	1	1
137.05899518	6374.34733073	3	11.4270224691	1	1	1
137.059671506	25311.140625	3	11.5412009694	1	1	1
137.094483351	1918.95465088	2	7.61786051105	1	1	1
137.094878131	9683.90201823	3	12.1525604836	1	1	1
137.095394034	39542.2760417	3	11.7046351349	1	1	1
137.096043769	167853.28125	3	10.7829322271	1	1	1
137.096619276	9469.41308594	3	7.29191309097	1	1	1
137.131763423	4240.89599609	3	1.68939749479	1	1	1
137.132448083	18184.9023438	3	8.28901625427	1	1	1
138.017310331	1499.5135498	1	nan	0	0	0
138.052496059	2064.85734049	3	19.5547408582	1	1	1
138.063021148	2402.32108561	3	19.184309462	1	1	1
138.090627606	3318.97192383	3	14.2995614148	1	1	1
138.09130578	12995.8190104	3	10.6163438181	1	1	1
138.098726931	3618.44978841	3	13.2598944924	1	1	1
138.099410171	14312.5979818	3	11.4491684226	1	1	1
138.135807465	1909.71624756	2	4.24739645581	1	1	1
138.906452624	1835.51269531	1	nan	0	0	0
139.035835589	4690.68033854	3	4.04385759484	1	1	1
139.036534962	19513.5013021	3	7.85530641731	1	1	1
139.038925714	2866.98209635	3	7.37864371988	1	1	1
139.050156913	4250.5534668	3	33.5528548569	1	0	0
139.072214166	1828.75537109	2	1.97078811767	1	1	1
139.072912717	7349.96940104	3	11.3425727834	1	1	1
139.074106286	2800.95161947	3	21.9500470592	1	0	0
139.07462975	11911.6500651	3	13.6384857376	1	1	1
139.075322241	50529.0546875	3	16.5443429074	1	1	1
139.075954663	2774.00341797	2	13.411779181	1	1	1
139.110493604	3270.50113932	3	7.16020372354	1	1	1
139.11101745	15296.4511719	3	7.43377071881	1	1	1
139.111699943	67030.5208333	3	3.7087565533	1	1	1
139.112287064	3133.10595703	2	3.6294449351	1	1	1
140.070597359	1622.89477539	1	nan	0	0	0
140.078661348	3612.41259766	3	7.30433773354	1	1	1
140.1062339	1592.06091309	1	nan	0	0	0
140.106948262	5993.16894531	3	17.4029735561	1	1	1
140.115056403	4538.38818359	3	5.88129766717	1	1	1
140.952412979	2295.46130371	3	20.6751813774	1	0	0
141.015794861	3232.72159831	3	4.21425264118	1	1	1
141.051465022	2930.88037109	3	2.68778041657	1	1	1
141.052180485	12436.6386719	3	11.5750270076	1	1	1
141.05459704	2484.02270508	3	5.25869758763	1	1	1
141.087330144	2278.85131836	1	nan	0	0	0
141.087852894	8564.22102865	3	14.8339573611	1	1	1
141.088571783	36896.7167969	3	13.737184627	1	1	1
141.089517631	1773.82165527	1	nan	0	0	0
141.090254843	6779.98681641	3	9.85834188861	1	1	1
141.090973947	23949.1041667	3	3.30132730394	1	1	1
141.12664136	2015.31225586	3	15.4167406804	1	1	1
141.127353918	6586.55029297	3	7.66041605457	1	1	1
142.04670244	3626.55322266	3	19.2003816058	1	1	1
142.04742697	16586.1484375	3	17.6498324942	1	1	1
142.077612299	1916.05725098	1	nan	0	0	0
142.085523385	1647.04577637	1	nan	0	0	0
142.086209157	4865.85595703	3	2.13309282134	1	1	1
142.09191591	2228.90429688	3	5.74991740709	1	1	1
142.094309672	1718.78961182	2	3.17931238019	1	1	1
142.121346589	2540.6500651	3	13.4857833779	1	1	1
142.121880297	11623.375	3	16.4725165349	1	1	1
142.122604416	47430.3151042	3	12.4884881528	1	1	1
142.123243191	1979.59973145	2	1.16808528101	1	1	1
142.15827293	3033.34204102	3	19.3149621128	1	1	1
142.158991147	13146.0517578	3	13.9606846523	1	1	1
142.918252412	2022.01464844	1	nan	0	0	0
142.938504825	1997.0581665	2	16.8341702323	1	1	1
143.000785192	2070.27750651	3	9.80155654109	1	1	1
143.001532603	8398.75244141	3	7.34448967483	1	1	1
143.03147384	1600.1151123	2	1.44015059952	1	1	1
143.067811106	4525.63549805	3	14.4853174831	1	1	1
